t,bax,bay,baz
0.0,-0.00478728,-0.01914912,-0.00478728
0.01,0.004787279999999966,0.5061596393549606,-0.019365519159039835
0.02,-0.004787280000000134,2.0313835495589516,-0.12339520318380792
0.03,0.03829823999999976,3.5713852236973773,-0.1947439553111252
0.04,-0.009574560000000338,5.092857704621562,-0.2697690580637939
0.05,0.009574559999999644,5.339228969878617,-0.261345556044958
0.06,-0.028723680000000373,5.657585811028716,-0.2799676294987421
0.07,-0.009574560000000393,5.947352982733312,-0.30210195769632975
0.08,-0.01914912000000041,6.242067409696991,-0.337076062975342
0.09,-0.004787280000000414,6.254712921456211,-0.33384411539474
0.1,0.004787279999999588,6.1931897770006,-0.3084757007931458
0.11,0.00957455999999959,6.1842906246536735,-0.3456852795419181
0.12,0.009574559999999592,6.146640317739892,-0.3065597813329717
0.13,0.014361839999999595,6.080227302933044,-0.3108911287225524
0.14,-0.004787280000000402,6.07123360569524,-0.2963401620204138
0.15,0.0047872799999996,6.028692775341126,-0.30606975953029547
0.16,-0.019149120000000398,5.981341811086182,-0.30165495738187076
0.17,-0.014361840000000394,5.957892939878787,-0.3358648040823837
0.18,0.004787279999999606,5.963067291357756,-0.2893716116192877
0.19,0.004787279999999605,5.9346139313716355,-0.3153858351591481
0.2,-3.949275587096429e-16,5.973180095846094,-0.3222737307341248
0.21,-0.004787280000000395,5.935148241027664,-0.3243889917026266
0.22,-0.009574560000000395,5.954563771947877,-0.2977803277843307
0.23,0.019149119999999603,5.997913935594386,-0.32384855835212534
0.24,-0.019149120000000398,5.9933895660526835,-0.3020604791042416
0.25,-0.004787280000000398,6.01280066441041,-0.32336678820088594
0.26,-0.004787280000000399,5.9939167475183535,-0.34464241584869626
0.27,0.0191491199999996,6.022904321637986,-0.31327041768836494
0.28,-0.0047872800000003995,6.008799962293287,-0.32025767956510265
0.29,-0.0239364000000004,6.047351948664896,-0.3081313507778418
0.3,-4.014568565488991e-16,6.052389227003379,-0.32476436214375326
0.31,-0.004787280000000402,6.057422743756173,-0.32228404260682453
0.32,0.023936399999999594,6.067239765568574,-0.30547779922859775
0.33,0.019149119999999596,6.0866267579599675,-0.31743890127444985
0.34,0.0047872799999995955,6.091645820020401,-0.31030882894872036
0.35000000000000003,-0.004787280000000405,6.09667489153262,-0.32223264305070387
0.36,-0.7139827199266897,6.416893921871731,-0.42610132627373076
0.37,-0.7182929678980826,6.416901377859255,-0.44285335784296365
0.38,-0.7131551611923084,6.4312114177797035,-0.43091655940239804
0.39,-0.7225101793857274,6.431102119609103,-0.4333726498425321
0.4,-0.7272130891044482,6.46923674386674,-0.4358425187956101
0.41000000000000003,-0.717693841450603,6.483377203582612,-0.4383748751689822
0.42,-0.7322551306094421,6.468742330017385,-0.42656692181449785
0.43,-0.7134545665920909,6.477992824940149,-0.4483022859132504
0.44,-0.7331046166696293,6.496786180970982,-0.43639816599705483
0.45,-0.7289757001024817,6.501169713824087,-0.41496618419220965
0.46,-0.7345832232465809,6.5150807912336735,-0.4175312795454005
0.47000000000000003,-0.7355698435969817,6.538527476789067,-0.42967999327252215
0.48,-0.7510891225562708,6.523636782753213,-0.44665317606776966
0.49,-0.7428473130055674,6.52307316225748,-0.444501171709085
0.5,-0.7395725146842427,6.541624039187845,-0.43761398668980434
0.51,-0.7221201131482188,6.545784870915021,-0.43074973703515695
0.52,-0.7383689177853975,6.573854754757129,-0.4335062620983976
0.53,-0.72608564104592,6.573195628349282,-0.44571268123890206
0.54,-0.7379363183988802,6.59645249206685,-0.42446193330607684
0.55,-0.7499889381869993,6.595759391190929,-0.4511108247958191
0.56,-0.7430987663861562,6.5998412907470385,-0.42036747592781154
0.5700000000000001,-0.741206527590046,6.599126526297249,-0.4471408755406969
0.58,-0.7538911490308482,6.63671240846722,-0.43561733070717423
0.59,-0.7524332111247751,6.626426838939826,-0.41936375598508846
0.6,-0.7511987045632069,6.649659771299747,-0.4366653291819773
0.61,-0.7645564052392685,6.6346138429288875,-0.45394733628569384
0.62,-0.7542068564537883,6.653106718713504,-0.4424575566230615
0.63,-0.7584550050526395,6.666834164087266,-0.4406037612790641
0.64,-0.7677303357746921,6.661445918886609,-0.43875565734303024
0.65,-0.7724621442681225,6.699173756428085,-0.45135876181961265
0.66,-0.7918034583207434,6.67949664826246,-0.4209113996029359
0.67,-0.7778852041647375,6.712526722877423,-0.4431738748488243
0.68,-0.802520230554852,6.70731035251191,-0.4511412767488352
0.6900000000000001,-0.7939029778115053,6.735669186042323,-0.43997143675330364
0.7000000000000001,-0.7951254602317763,6.749735248664201,-0.4384095967559105
0.71,-0.8013977158133346,6.754308359041988,-0.4224619548563666
0.72,-0.8223004912401303,6.763749540209282,-0.4161433970689572
0.73,-0.7860276924929844,6.754129740875966,-0.4050931921708667
0.74,-0.8074769793161852,6.79247779883734,-0.4371899663253629
0.75,-0.8244061936171151,6.7967349800812755,-0.43276012582327184
0.76,-0.808037296219934,6.797615853481165,-0.4519863832657123
0.77,-0.8350288923766037,6.808194503260803,-0.4329220907074287
0.78,-0.843146440292619,6.804533265626888,-0.4378884580215825
0.79,-0.8419672912180189,6.810579974952307,-0.4668563406825115
0.8,-0.8506420520975665,6.831128313887773,-0.43367041134023765
0.81,-0.8500246145056781,6.847036784696163,-0.4580246567979529
0.8200000000000001,-0.8879855672319068,6.843958421998315,-0.43931905194631327
0.8300000000000001,-0.8735690844297654,6.802748925373342,-0.4494037118065677
0.84,-0.8737976923601345,6.804798322967869,-0.4404276144239603
0.85,-0.9078208293690517,6.835751378146057,-0.4650726220054011
0.86,-0.9134061692658378,6.857327899105001,-0.45623584072998113
0.87,-0.9144859156782004,6.84559261926146,-0.4522807882947575
0.88,-0.925423555897672,6.872367366844068,-0.4723277659429215
0.89,-0.9270691257465232,6.884996793742074,-0.4493974310620388
0.9,-0.9289985307688399,6.888283040302681,-0.426528105361335
0.91,-0.9216316807867179,6.887020759191959,-0.4563846529909199
0.92,-0.9384798533381873,6.895576216911518,-0.4672110925323807
0.93,-0.9699667233182332,6.909175734705431,-0.46375451315322636
0.9400000000000001,-0.9825815025872469,6.908682461128451,-0.44599567190159917
0.9500000000000001,-0.9858914567840596,6.903675266931073,-0.44747557550935824
0.96,-1.003832256485602,6.908524689263022,-0.4682092901974002
0.97,-1.012464298557528,6.932815167227933,-0.4555304476165887
0.98,-1.0692348493346489,6.938262867072084,-0.44770484165615443
0.99,-1.0353016485736934,6.958384369573101,-0.459098970966501
1.0,-1.0590694200513278,6.959673700140134,-0.4562533736353558
1.01,-1.0639369773984728,6.966080152809761,-0.46306889822856334
1.02,-1.0786225925526916,6.972823020044534,-0.4556317382176758
1.03,-1.079184225094016,6.975121920790533,-0.45310802736770484
1.04,-1.1134887456574165,6.99692629139401,-0.455457563353022
1.05,-1.1192999574056108,7.019097490742317,-0.49141264796010375
1.06,-1.1588357809462657,7.036853289148089,-0.465204081558781
1.07,-1.1315607299621129,7.045413695033654,-0.4582506863492739
1.08,-1.1475744346441976,7.035212210598208,-0.48970018682548044
1.09,-1.1637829961456951,7.049340429950038,-0.4733964544114144
1.1,-1.194539544232721,7.073444550948897,-0.4619937428711154
1.11,-1.2063238426653013,7.112319647798659,-0.4746353187142489
1.12,-1.2278496328926494,7.089372230256069,-0.5017821175177346
1.1300000000000001,-1.2303886891216187,7.124303644070465,-0.45717609582182206
1.1400000000000001,-1.2665804898054973,7.111788624535622,-0.4701136424436072
1.1500000000000001,-1.259822351386186,7.142792288222348,-0.47838283409701177
1.16,-1.267549921861514,7.150296539171055,-0.4819983227031983
1.17,-1.318474852192878,7.182181767909409,-0.5000853022045888
1.18,-1.3120513001616265,7.171426134843368,-0.47045002266103353
1.19,-1.3392296390057248,7.209005590458238,-0.5031094671198701
1.2,-1.3425408520764057,7.199166426675996,-0.4879951053907092
1.21,-1.3698473060504535,7.232868102737492,-0.501755625051203
1.22,-1.397199315352918,7.238310002324392,-0.5012508628464758
1.23,-1.3814950236587347,7.2489992172646245,-0.49132034791610124
1.24,-1.4280398457619037,7.269725372402411,-0.5102538841824895
1.25,-1.4458652615610816,7.2909280200095585,-0.5148855176709048
1.26,-1.4636697371981946,7.312593583013435,-0.5244093273825428
1.27,-1.4622911471040463,7.334721261400646,-0.5101434104547025
1.28,-1.460862359504125,7.323802078766288,-0.5247200954205908
1.29,-1.502450889390913,7.346852969775682,-0.5059312433229195
1.3,-1.5056600001559606,7.375155938747131,-0.5207699317918468
1.31,-1.5279114674871046,7.40870284729906,-0.49259261910854946
1.32,-1.5548288843651008,7.4139775599637,-0.5172011229099382
1.33,-1.5624564894724893,7.4340585931774426,-0.5084406736776828
1.34,-1.5794993233424282,7.454580766554624,-0.5285244184599804
1.35,-1.610725863240378,7.470750053968731,-0.5343709122851124
1.36,-1.6034604473176706,7.4825646829805486,-0.5451294321195093
1.37,-1.6246982018936924,7.528311699157259,-0.5367873466089605
1.3800000000000001,-1.6361237202651582,7.540955035430994,-0.5573115207773043
1.3900000000000001,-1.6472915137170951,7.56357107497514,-0.5492447498734947
1.4000000000000001,-1.6821193224958422,7.586578151961161,-0.5556468220056132
1.41,-1.6975007472862407,7.60517537962805,-0.5286566440303488
1.42,-1.7221430879984403,7.648078537513195,-0.5783986599599871
1.43,-1.7224999669480878,7.657829680714725,-0.5372269803663698
1.44,-1.760786001529992,7.677499890960968,-0.5775587488034404
1.45,-1.7508071258177729,7.702288277028262,-0.5749270965011561
1.46,-1.7930669862815263,7.717822858695271,-0.5580591539331863
1.47,-1.7870352534637148,7.748010700166654,-0.5987190208298614
1.48,-1.7901438163330663,7.778476366158921,-0.5581139158295798
1.49,-1.8215159110679604,7.799617597491511,-0.5893438089170218
1.5,-1.8141138846970963,7.816200770789457,-0.5823839549687335
1.51,-1.8301544896126014,7.861716910033782,-0.6090335378063401
1.52,-1.845683624513359,7.883484162161993,-0.6070551766257068
1.53,-1.8319599887282032,7.891053725151826,-0.5620840757388237
1.54,-1.8655629180133273,7.9514228741186646,-0.6177382645765306
1.55,-1.8794540684353274,7.9448839450026005,-0.6112551605351371
1.56,-1.8927673558535532,7.971946487070532,-0.5809194397691044
1.57,-1.9054874708508067,7.999072639827638,-0.6272605337082382
1.58,-1.927174646056228,8.011873529823824,-0.6210184032489963
1.59,-1.9290941755807918,8.072570167024532,-0.6052284309164122
1.6,-1.911229099515905,8.07579251803331,-0.6086398036182601
1.61,-1.969314955843953,8.102902728927605,-0.6264791391116518
1.62,-1.9405732934125277,8.125147302127097,-0.6491680096464592
1.6300000000000001,-1.9590381600557738,8.15207144865356,-0.6240497735727359
1.6400000000000001,-1.9672537969317507,8.217158983038127,-0.6180925765856813
1.6500000000000001,-1.9556370126998823,8.21983961807047,-0.6744350890040067
1.6600000000000001,-1.9757557767091898,8.22839215568724,-0.631366030356844
1.67,-1.9709071759349839,8.253263226235296,-0.6571681494927191
1.68,-1.9749334400721423,8.273027950655896,-0.678236741676983
1.69,-1.9974081978655036,8.263716101621053,-0.6658561417227276
1.7,-1.9713095074988205,8.297103940871354,-0.691853419266593
1.71,-1.9780233163089715,8.325290549655655,-0.6604539505301261
1.72,-1.9840419161889544,8.35303030718523,-0.6769824853121236
1.73,-2.003731797157022,8.303694448705864,-0.6552771636425945
1.74,-2.008376167797824,8.34002334307828,-0.6766865596230929
1.75,-1.9740461115637244,8.380603753740681,-0.6646097053447875
1.76,-1.9677724847158349,8.382316767281086,-0.7004549053006173
1.77,-1.9991417638647637,8.359500744394015,-0.6549128673485569
1.78,-1.9915697038050153,8.393507456426505,-0.6859874254788139
1.79,-1.949857313604752,8.402917502342767,-0.6836229919997123
1.8,-1.99848885060905,8.43558705690005,-0.6812673722680955
1.81,-1.998650909995184,8.448399725675968,-0.7172432541149192
1.82,-1.9599374093932647,8.42218723560179,-0.7005443871478008
1.83,-1.954179065244945,8.457457095589001,-0.6934089961680883
1.84,-1.9574599465650873,8.468014947838874,-0.6910606216523121
1.85,-1.9506545421936852,8.496919164258045,-0.6983236919643474
1.86,-1.9385747676627496,8.51542870231251,-0.7056099020057331
1.87,-1.9547600682957715,8.523528790331934,-0.6841575358006509
1.8800000000000001,-1.9226415766676168,8.502053755985536,-0.6866244915080131
1.8900000000000001,-1.9044845239105996,8.527584760259284,-0.7130087887532852
1.9000000000000001,-1.9338309228584516,8.513938400157054,-0.7058544885955484
1.9100000000000001,-1.9101795925677383,8.508970345761929,-0.7034998914964916
1.92,-1.8910100957559326,8.5318181862218,-0.696389725998543
1.93,-1.885934110778263,8.534608033309707,-0.7131918872794358
1.94,-1.8662653623917755,8.550845395191866,-0.696458427293777
1.95,-1.8799125911650592,8.537441287023862,-0.7036363571233153
1.96,-1.8503170082509883,8.55184063806195,-0.7012226066136122
1.97,-1.8301790563295044,8.565321080849062,-0.7227269301268819
1.98,-1.8291132531466587,8.553942189938834,-0.7059706619919552
1.99,-1.8327985930528312,8.5560154126082,-0.7083472727797613
2.0,-1.812553588238862,8.552400350734384,-0.6963402453020109
2.0100000000000002,-1.797143969801187,8.547893422634186,-0.6986858294730922
2.02,-1.7818264746002377,8.566447359373731,-0.7057899417878986
2.0300000000000002,-1.7762185287046137,8.531478379669812,-0.7176793417601601
2.04,-1.7755738071870513,8.548320028450307,-0.6817209532540431
2.05,-1.7320622740642746,8.540396790280903,-0.6840867271469193
2.06,-1.7175371242439939,8.531673383436381,-0.6960127198483832
2.07,-1.7416166761191296,8.531747950516998,-0.7031616520860808
2.08,-1.7038099295179199,8.55501129125883,-0.6959487159467272
2.09,-1.6807564076221468,8.529685458523161,-0.707889056924671
2.1,-1.6677101916094679,8.503673422212655,-0.6959204841916815
2.11,-1.6694971723483039,8.524877077082698,-0.6696605474223247
2.12,-1.657433806094577,8.497591985579485,-0.7008894011941891
2.13,-1.6554960181777532,8.493670814729468,-0.7034151358787639
2.14,-1.644572578424903,8.494006132519068,-0.6916077221930976
2.15,-1.6342740848692467,8.517790895770629,-0.679841663759639
2.16,-1.6246344673607183,8.498050603246718,-0.6824569013690578
2.17,-1.6013240094525325,8.473124546403346,-0.6947188022088184
2.18,-1.6266090203467831,8.457427548268532,-0.6735243375580566
2.19,-1.5999858755457388,8.441436901052551,-0.6763199853252218
2.2,-1.5789276128541703,8.434766229960601,-0.6697108808201833
2.21,-1.5826084106222646,8.437479762795732,-0.6727554778875628
2.22,-1.5727523702822828,8.440059314718072,-0.6662982153167363
2.23,-1.5733155244620964,8.409048467570829,-0.6790900548613408
2.24,-1.5460161411146243,8.406736547115386,-0.6824003511345893
2.25,-1.5626778092885754,8.404457074230205,-0.6379379319657374
2.2600000000000002,-1.5371408186303832,8.378329641932332,-0.665398677156297
2.27,-1.5555847374441174,8.381074803959134,-0.6450940198570407
2.2800000000000002,-1.5222692498478159,8.355300848962184,-0.6536299359716651
2.29,-1.5329406634786333,8.329775476631024,-0.6624050624968518
2.3000000000000003,-1.5014280210264621,8.3380783777788,-0.6378100886457929
2.31,-1.513898175019048,8.327605284130977,-0.6660169202957533
2.32,-1.5368329870276143,8.312774012445004,-0.6560599885951675
2.33,-1.5271352666067566,8.29363540991721,-0.6462757435913602
2.34,-1.5230883748812745,8.284605700323231,-0.6749610874135641
2.35,-1.5151005857031135,8.257011864107854,-0.6607281742759668
2.36,-1.5366617582729027,8.268349211231612,-0.6466751656322245
2.37,-1.5255124081316187,8.251645092147148,-0.661517547985703
2.38,-1.5151341010980695,8.245233560791641,-0.6526716414505529
2.39,-1.5533691220527506,8.234798972690472,-0.6344720505298795
2.4,-1.5205032099634264,8.229953701695534,-0.6356437602698435
2.41,-1.5553294756899818,8.206806028686026,-0.6657089376201171
2.42,-1.542912592465233,8.203680372292393,-0.6768535573350789
2.43,-1.578953277628747,8.17752898075397,-0.6642386315160991
2.44,-1.5580873936773143,8.200179548995216,-0.6470707489326486
2.45,-1.5807990204904405,8.18070113127432,-0.6636172418884385
2.46,-1.5800149743579275,8.147833972583573,-0.6373035869138448
2.47,-1.5891902203054467,8.168612931079087,-0.6351687682975964
2.48,-1.627420445761461,8.176023620393948,-0.6524577090885799
2.49,-1.6084755679038794,8.136569805726218,-0.6651666462466821
2.5,-1.647190934103869,8.15078137164586,-0.6493998898771238
2.5100000000000002,-1.6525493484054423,8.142066933744585,-0.6577617533324869
2.52,-1.6532130641323908,8.13914053433858,-0.6471928280337167
2.5300000000000002,-1.6634801951847527,8.127630887951213,-0.641613635816519
2.54,-1.664136881340665,8.112305884960472,-0.6697726575043035
2.5500000000000003,-1.693417535336545,8.112298533277613,-0.6598239095264233
2.56,-1.7177464055994038,8.11800378322358,-0.6644651825908738
2.57,-1.7274865986083046,8.129387968179497,-0.6693830757773611
2.58,-1.746510298542111,8.108128187976513,-0.6649163619755356
2.59,-1.7316692634233872,8.12599570823587,-0.6558466545814028
2.6,-1.749923662754908,8.125500911053365,-0.6565305593875337
2.61,-1.7581274768300492,8.130532343511268,-0.6621861149101207
2.62,-1.7705840442058123,8.136254188688767,-0.6680058443016037
2.63,-1.7872367027196558,8.118676056324846,-0.6787692078948808
2.64,-1.803243753114315,8.130400521216616,-0.6561696719690957
2.65,-1.7994042788933466,8.118706629093364,-0.6959440913701087
2.66,-1.8235409498637143,8.150544218097465,-0.6784592500584807
2.67,-1.842098174643716,8.149256038188128,-0.6754765304665824
2.68,-1.8307911656182765,8.150380766824364,-0.6742032655954304
2.69,-1.8515822323950935,8.151825988717817,-0.6661490527096348
2.7,-1.8379468613025187,8.143844060451283,-0.7060800558675524
2.71,-1.8664513136912162,8.145502227132527,-0.6791341634689942
2.72,-1.8748377020311326,8.1423715630531,-0.6857833632336394
2.73,-1.891809137500914,8.139161018872922,-0.6972833510982497
2.74,-1.8790522893103518,8.131005980553626,-0.7040450328971417
2.75,-1.8796412581371276,8.127399187573237,-0.7156810570694887
2.7600000000000002,-1.888783785734339,8.118691645038744,-0.6986739219682931
2.77,-1.906480102941837,8.143109365621468,-0.7056254885730908
2.7800000000000002,-1.908798841544797,8.133555854856493,-0.712590792975277
