t,bgx,bgy,bgz
11.290000000000001,-6.0730670603504005e-05,-2.069385079542352e-05,4.659104670136909e-05
11.3,-6.023288901081339e-05,-2.046030332103016e-05,4.7611364589433224e-05
11.31,-5.6094682683687333e-05,-1.7381629314143218e-05,4.032085365016398e-05
11.32,-5.668230031513668e-05,-2.1929880855992645e-05,3.788370843244646e-05
11.33,-6.06801895947059e-05,-1.9167878928763783e-05,4.0706701484294175e-05
11.34,-5.977398536195933e-05,-1.7860495572679852e-05,3.5644686626475e-05
11.35,-5.9674024376445644e-05,-1.3612218739231089e-05,3.454796938980655e-05
11.36,-5.992242985635534e-05,-1.2114370709492196e-05,3.170979305497404e-05
11.370000000000001,-5.961385975046084e-05,-7.228241229909089e-06,3.063764511036451e-05
11.38,-6.133227820676881e-05,-9.905944139974939e-06,2.9135114870181148e-05
11.39,-6.0202585261887325e-05,-1.136915768098982e-05,3.070150352036364e-05
11.4,-5.792402991349696e-05,-1.6887104550021895e-05,3.619180234913631e-05
11.41,-5.4425124507148205e-05,-1.0722554246742255e-05,1.804567619003525e-05
11.42,-5.880208647195075e-05,-1.876478979226019e-05,1.3125155717945246e-05
11.43,-5.7792581646835925e-05,-1.9979999142889416e-05,1.0420742433183466e-05
11.44,-5.437861543855606e-05,-2.2755404834133486e-05,1.1229829277867513e-05
11.450000000000001,-5.457338544632086e-05,-1.6636884914582317e-05,8.974327060426513e-06
11.46,-4.9045738260259046e-05,-3.0140497375479743e-05,2.799217457390402e-06
11.47,-5.255351748573681e-05,-2.867000711627216e-05,7.152506647737315e-06
11.48,-6.096029263309088e-05,-2.855062612647695e-05,7.982000204336445e-06
11.49,-6.534046492874532e-05,-2.9400951790722103e-05,7.932160967093609e-06
11.5,-6.774463927203973e-05,-3.4342501190069594e-05,6.571402711620481e-06
11.51,-6.36487338310208e-05,-2.8997836835856667e-05,4.344987492534462e-06
11.52,-6.516079527698717e-05,-2.7492579959233457e-05,7.814471492092358e-06
11.53,-6.507767652178685e-05,-2.5072756736477138e-05,6.017371346847542e-06
11.540000000000001,-6.847583752553945e-05,-2.9254814741310565e-05,3.7944154737803284e-06
11.55,-6.815907376724348e-05,-3.264993315636952e-05,-1.0371207906346267e-06
11.56,-7.795377340656994e-05,-3.622177224708849e-05,-5.838489167807765e-06
11.57,-7.663256505422975e-05,-4.1366590363174454e-05,-1.0609878024620928e-05
11.58,-7.194713766817296e-05,-4.379111015879796e-05,-9.669476966014951e-06
11.59,-7.072680865198377e-05,-4.88453734515478e-05,-1.048325467726064e-05
11.6,-6.664684178035432e-05,-4.348926916373506e-05,-1.1729027935774923e-05
11.61,-5.866852242366573e-05,-4.3611290413063606e-05,-1.1655792432022628e-05
11.620000000000001,-5.931128862364948e-05,-4.489496967970968e-05,-1.202009094471055e-05
11.63,-6.0476767899639575e-05,-4.261314583902497e-05,-1.0196731107623701e-05
11.64,-6.111398729968757e-05,-4.12458882473662e-05,-1.4503830567529795e-05
11.65,-6.455354267104394e-05,-4.174745274959483e-05,-1.0916655426529817e-05
11.66,-6.66797683846298e-05,-3.544890658335202e-05,-1.696756666201654e-05
11.67,-6.428225961665363e-05,-3.60245131671267e-05,-1.2490854592938459e-05
11.68,-5.8984456889329826e-05,-3.1710562581915494e-05,-1.0227478592205656e-05
11.69,-5.6776899743826556e-05,-3.13569813478015e-05,-9.72654195520059e-06
11.700000000000001,-4.7884907445435056e-05,-4.200744150105797e-05,-1.5784884203732245e-05
11.71,-5.887959434557914e-05,-3.918916740837748e-05,-1.6560477597218745e-05
11.72,-5.979107972405843e-05,-3.791591147436421e-05,-1.1649230635918986e-05
11.73,-6.236708952834641e-05,-3.824366533196707e-05,-1.1576493382787666e-05
11.74,-5.7310839732811564e-05,-3.5853690340446365e-05,-1.0192980085569997e-05
11.75,-5.4623803110061224e-05,-2.907286864126855e-05,-6.6327216940548e-06
11.76,-5.638671728523518e-05,-3.328054414361629e-05,-7.902537501046567e-06
11.77,-5.637219199358144e-05,-2.9663913386917743e-05,-1.0912731586797266e-05
11.78,-4.752707739868972e-05,-2.6622125041949438e-05,-1.171874647413761e-05
11.790000000000001,-4.4268683474182554e-05,-1.8073959812143726e-05,-2.0824186652085317e-05
11.8,-4.213977068340734e-05,-2.1136742829243445e-05,-2.506492877490709e-05
11.81,-3.934323380526626e-05,-2.309512535941895e-05,-3.0590422113675506e-05
11.82,-3.585137336920252e-05,-1.3056818882762467e-05,-2.733987978220993e-05
11.83,-3.6017304665037824e-05,-2.0840994852589317e-05,-3.416239864502668e-05
11.84,-3.718368544373536e-05,-2.056711811691071e-05,-2.6955862422271637e-05
11.85,-3.1911676830300295e-05,-1.6669819341866803e-05,-2.2416783900011245e-05
11.86,-3.423512201544558e-05,-1.486263562175219e-05,-2.708465865721466e-05
11.870000000000001,-3.319644892727343e-05,-1.8633310621515755e-05,-2.9538003735158078e-05
11.88,-3.1465159686902805e-05,-1.6145496627866132e-05,-3.459849066499221e-05
11.89,-2.6458285912177824e-05,-2.185675955305618e-05,-3.2634152352409124e-05
11.9,-2.5233341858388928e-05,-2.3031222720360092e-05,-2.019223757985641e-05
11.91,-2.607104241361739e-05,-2.0994457087091344e-05,-2.3125695351126003e-05
11.92,-3.2079013076751544e-05,-1.7059418208396777e-05,-2.254422284985156e-05
11.93,-3.018153419911522e-05,-1.646039227864866e-05,-1.934392061156383e-05
11.94,-2.3564028680024976e-05,-1.7401668234089118e-05,-1.397821722444785e-05
11.950000000000001,-2.501501819013683e-05,-1.8094797844294903e-05,-1.3453861150241383e-05
11.96,-2.6270175103553914e-05,-1.238806400121997e-05,-1.205862565618608e-05
11.97,-3.0050187712573304e-05,-1.2521762194296748e-05,-5.8642578364745645e-06
11.98,-4.0813118409599024e-05,-4.431718477536226e-06,-5.827208354523027e-07
11.99,-3.7644319906976866e-05,2.2595133727373277e-06,-2.3273893031888094e-06
12.0,-3.385649314618256e-05,-5.067250642237288e-06,-8.431931516012396e-06
12.01,-2.8697535915626837e-05,-5.2945945664933925e-06,-9.690513140735416e-06
12.02,-3.366219178948304e-05,7.117062025239836e-07,-1.3563696664664286e-05
12.030000000000001,-3.701215114191037e-05,-4.952253656820235e-06,-9.108238201198696e-06
12.040000000000001,-3.84495287537907e-05,-1.385184934211976e-05,-4.2435226753461725e-06
12.05,-4.248876682918044e-05,-8.861688987282725e-06,-4.217026317547935e-06
12.06,-4.8810392902508836e-05,-1.4483939424063459e-05,-5.9390023512457285e-06
12.07,-4.879408348318611e-05,-1.5292370787602176e-05,-3.716535810534671e-06
12.08,-4.567551802203303e-05,-7.756963661949996e-06,-5.441636883630868e-06
12.09,-4.310785679669101e-05,-7.600174046355495e-06,-7.593043243400155e-06
12.1,-4.559570834434734e-05,-9.465906101059657e-06,-5.524048374011824e-07
12.11,-5.237024820305533e-05,-9.77935660245353e-06,-9.860323847118606e-07
12.120000000000001,-5.173966657590509e-05,-7.610284778486777e-06,-1.854029119196312e-06
12.13,-5.175225276362945e-05,-1.0338736421077208e-05,9.084465786415062e-06
12.14,-5.1662720849529964e-05,-9.564164878250959e-06,8.590666068094435e-06
12.15,-4.5483287256954997e-05,-5.680485005489814e-06,3.729182238517195e-06
12.16,-5.1300073326367676e-05,1.3572181331503322e-06,-6.648699752489538e-07
12.17,-5.080580283452211e-05,4.162353197132819e-06,1.96174186609683e-06
12.18,-3.847922824956655e-05,5.4460802111577994e-06,2.011858918467831e-07
12.19,-3.855090444713714e-05,9.080628059018592e-07,-1.1113005155896121e-06
12.200000000000001,-3.794431999813226e-05,-3.6739540009149784e-06,1.5180988172423787e-06
12.21,-4.026892786141023e-05,4.870275552316261e-06,-2.396870704883792e-07
12.22,-3.9053959265924486e-05,7.720255207429839e-06,-1.1123439503283721e-06
12.23,-3.485705104540077e-05,7.5876836552344984e-06,2.82829210976619e-06
12.24,-2.8226857813969102e-05,1.9201682762715287e-06,-1.1230582506573885e-06
12.25,-3.5000534464248266e-05,2.602393526908089e-06,2.8176447090290513e-06
12.26,-3.244962722965226e-05,-1.7323213193238104e-06,-2.007792644257661e-06
12.27,-2.595223716295063e-05,-3.5789580054155933e-06,-2.4694913109588577e-07
12.280000000000001,-2.827049031517529e-05,-4.63023544620451e-06,5.436590393555011e-06
12.290000000000001,-2.3232878740459176e-05,-4.384051609097593e-06,1.2395872374422935e-05
12.3,-2.273513048514884e-05,-4.093170622684839e-06,1.5815087024021903e-05
12.31,-2.1109093326496922e-05,-5.006132869860576e-06,1.7901722044610405e-05
12.32,-1.3589495351553156e-05,3.870664809111026e-06,2.390901884970045e-05
12.33,-6.797845701252286e-06,2.862694126456919e-06,2.1574348363537433e-05
12.34,-3.8109287619611396e-06,8.691508534415468e-06,2.143963913791446e-05
12.35,2.373058356651426e-06,2.5668778991724054e-06,1.9557464080944723e-05
12.36,9.540483760119274e-06,-9.658816366825267e-08,1.9872424924145514e-05
12.370000000000001,1.1564374420002567e-05,-5.937977423968951e-07,1.4503421580734427e-05
12.38,1.1541400007639769e-05,-6.532993955778911e-07,1.0916248993428515e-05
12.39,1.0807174763036948e-05,-2.4345789407897572e-06,1.784131624140063e-05
12.4,9.383741109189708e-06,-3.280140538630114e-06,1.8166992631723585e-05
12.41,1.0796094736562214e-05,-9.732511918550911e-06,2.0238942463317697e-05
12.42,1.2434190162350666e-05,-7.755389481385888e-06,1.5741804076211478e-05
12.43,9.087929745339487e-06,-7.881224370287774e-06,1.782889667211056e-05
12.44,1.0445796199697941e-05,-5.7205019846948915e-06,1.7280497134908865e-05
12.450000000000001,8.658288777809166e-06,-9.590989629085097e-06,1.7172598516225328e-05
12.46,9.479578998762213e-06,-8.968755829205272e-06,2.0999064247801862e-05
12.47,1.1639869904846167e-05,-9.572023380845851e-06,2.480163770569826e-05
12.48,1.2133675927109393e-05,-5.286543769097137e-06,2.24613937490026e-05
12.49,6.667685311838584e-06,-4.027113838931795e-06,2.3195299328073674e-05
12.5,1.1085127515929634e-05,-4.047582511472053e-06,2.6984159596493266e-05
12.51,1.4472508785193023e-05,-2.305468795333342e-06,2.4193211337468505e-05
12.52,2.259701776104139e-05,1.1592794255804355e-06,2.7538763952444937e-05
12.530000000000001,1.759110778497961e-05,4.554792586815931e-06,2.2121892345461832e-05
12.540000000000001,1.4045570640585891e-05,8.517559591069414e-07,2.4169147967577513e-05
12.55,9.41676043498731e-06,-2.9522027857752784e-06,2.008454629785409e-05
12.56,1.2543312623710778e-05,-1.0396301470800604e-05,2.2144523013732336e-05
12.57,1.1231074094031637e-05,-6.643577786388911e-06,1.8072563007854946e-05
12.58,8.661452469948682e-06,-1.8660121990704057e-06,1.1403567706254801e-05
12.59,8.871547466051238e-06,2.1296559830912045e-06,8.272827199428317e-06
12.6,1.5437252408817136e-05,3.1083620082956344e-06,9.095325526719763e-06
12.61,1.4429804422202627e-05,1.579106891277075e-07,3.793613889636249e-06
12.620000000000001,1.080212828558596e-05,-1.5112280600692161e-06,2.895773266589368e-06
12.63,8.60215750373053e-06,-7.649920499254977e-06,-6.189217056640501e-07
12.64,1.1415245672807826e-05,-4.743413985002769e-06,2.0074032368279865e-06
12.65,1.1002739823122673e-05,3.1541501282359873e-06,2.43194584194841e-06
12.66,5.295645778329358e-06,-2.410801576999851e-06,1.979684148093526e-06
12.67,5.786107963786239e-06,4.367143279795677e-06,-3.277597755874918e-06
12.68,4.661683893134316e-06,8.920448318554761e-06,-2.820055850884788e-06
12.69,5.520968749213803e-06,8.135994436623079e-06,-2.3653708162238283e-06
12.700000000000001,4.070689651056045e-06,2.1647780934617684e-05,-1.9135248137268602e-06
12.71,6.094862442161408e-06,2.1325761196134313e-05,-3.2128070660822926e-06
12.72,9.471468663137219e-06,2.7294104016985685e-05,-1.444439499034689e-06
12.73,9.029394246149569e-06,2.2400154296783597e-05,-2.309573960863214e-06
12.74,6.182948534703176e-06,2.237967753259242e-05,3.3868444970882827e-06
12.75,1.107591262670919e-05,2.1017120845480167e-05,2.4915437231694126e-06
12.76,6.249570816613667e-06,2.3063594705877865e-05,3.787216852394945e-06
12.77,8.005421491098351e-06,2.1877734842463894e-05,2.452339434782285e-06
12.780000000000001,9.811382571543838e-06,2.4847457931470268e-05,3.3111806163890115e-06
12.790000000000001,4.29803722979324e-06,2.4892558762663984e-05,3.7275824963193117e-06
12.8,8.177090835868863e-06,2.022367462725164e-05,1.0818472207418138e-06
12.81,6.145051939164146e-06,1.4746497470467115e-05,1.5121689544874856e-06
12.82,1.1836684645447638e-05,1.1907297200857526e-05,-2.4309635942977587e-06
12.83,1.563208469690623e-05,1.5133019910363081e-05,-7.660705619338636e-06
12.84,1.627132065501924e-05,1.82158600873289e-05,-6.301642318404898e-06
12.85,1.7742625742957643e-05,2.285662334783554e-05,-8.884755581691633e-06
12.86,1.7011424971335215e-05,2.419193600141303e-05,-1.0577586531422335e-05
12.870000000000001,1.6739371175519428e-05,2.5258876421855948e-05,-1.2259847523604117e-05
12.88,1.0388144615449173e-05,2.121098603123271e-05,-1.4805758031295716e-05
12.89,8.064249448066055e-06,2.209568202731319e-05,-9.468390719811572e-06
12.9,4.071760236947967e-06,1.823206529181196e-05,-1.1157577478942508e-05
12.91,1.4871882286251573e-06,1.442622991552289e-05,-6.280065974157336e-06
12.92,-1.0076736706834615e-06,1.4146179332474734e-05,-6.24085353492249e-06
12.93,1.3915470867843848e-06,1.690779936566683e-05,-3.1423487747529522e-06
12.94,-4.028409938002668e-06,1.3928744376857425e-05,3.7388580348062025e-07
12.950000000000001,-6.216785087896756e-07,1.221943030578814e-05,-3.999216095732149e-06
12.96,6.133238677689464e-07,1.2193683757525175e-05,2.1448291463252876e-06
12.97,4.040330903095077e-06,1.5140090950779721e-05,-1.3651769658417426e-06
12.98,7.43537799901797e-06,1.3601006165455171e-05,-4.5422652391866906e-08
12.99,1.0332580481530652e-05,1.3280946066977337e-05,1.7031679140056073e-06
13.0,3.5237356739381796e-06,1.0575429546392484e-06,-2.241157223380342e-06
13.01,5.8271218130284085e-06,1.0660890889548805e-05,2.580680568915001e-06
13.02,1.8479304900205592e-06,1.1800406400107237e-05,1.1306101667090484e-05
13.030000000000001,-1.1395631992275699e-07,6.721533562138016e-06,2.9310488852513983e-06
13.040000000000001,-1.8663744507179948e-06,7.274287391016584e-06,-2.3321732957933993e-06
13.05,-9.57979175102211e-06,6.880491179142341e-06,-2.3176113144346535e-06
13.06,-4.912773920377807e-06,6.8733321265644346e-06,3.3788573283781902e-06
13.07,-6.7927393093967455e-06,7.269352984953096e-06,5.106066850178103e-06
13.08,-1.3925870151977965e-05,-2.1678196610313833e-07,7.2595684935956716e-06
13.09,-1.453896795150495e-05,-1.9621272894949108e-06,6.7771633489149655e-06
13.1,-1.52916605244993e-05,-1.6104368426540897e-07,5.423616844736749e-06
13.11,-9.691558362401829e-06,-2.6738033287335207e-06,1.0189846602655454e-06
13.120000000000001,-4.400786785455578e-06,-1.1374714597013588e-06,4.946312803854914e-06
13.13,-9.100912558195887e-06,-1.0841241765834955e-05,6.2266584693552685e-06
13.14,-4.567259705862711e-06,-1.987797907747073e-05,6.624856241459438e-06
13.15,-4.914028656338075e-06,-1.4227617761904556e-05,1.7756468368154476e-06
13.16,-1.2888550206844098e-07,-1.8855656880687924e-05,-3.043284330322873e-06
13.17,9.430919630140678e-07,-1.3988211065486717e-05,4.7233169413707926e-07
13.18,5.246446196774943e-06,-9.257484304483422e-06,-3.4643081592601552e-06
13.19,-4.2332453888153483e-07,-8.989241626565872e-06,-1.2572934937405226e-06
13.200000000000001,-5.586072292393156e-06,-6.991165143606553e-06,-3.871903435976114e-06
13.21,-3.3234275977780725e-06,-2.3534420275648493e-06,-3.410650714019208e-06
13.22,-5.55404109666502e-06,1.45822547565943e-06,-7.760122143610183e-06
13.23,-9.563932039440401e-07,-3.807288157501808e-06,-1.2956589151055875e-05
13.24,1.6156939142510396e-06,-7.554656055979562e-06,-2.822923852821331e-06
13.25,2.9804442254494036e-06,-1.1055298985835444e-05,-5.427758072067342e-06
13.26,-1.7297624191095824e-06,-8.579139716135861e-06,2.8813018213918133e-07
13.27,-3.0471704719501613e-07,-1.2788918885237621e-05,-8.892280374021369e-06
13.280000000000001,-2.7728581218582174e-07,-1.091782463250691e-05,-9.71091086456289e-06
13.290000000000001,-4.323671451095145e-06,-1.2569782073781108e-05,-6.153662490794753e-06
13.3,-6.3598856277247954e-06,-4.123935181256654e-06,-1.3073951979678595e-06
13.31,5.363236851921728e-07,-3.5143936018033978e-06,5.69399591460356e-06
13.32,-2.104222259270681e-06,2.468631479048759e-06,1.2651670667396096e-05
13.33,-3.78592979399753e-06,9.90578847154959e-06,1.3009750962799199e-05
13.34,-5.00311914215988e-06,1.1404777188003062e-05,1.2054365209422893e-05
13.35,1.6229549064962928e-06,9.671305545825369e-06,1.5475712213843372e-05
13.36,4.19623715975777e-06,1.1763947137838726e-05,1.3193698901246923e-05
13.370000000000001,9.69214677097994e-06,1.4643254834986018e-05,1.748208543393534e-05
13.38,6.688246568714653e-06,1.353918167068678e-05,1.955831179415002e-05
13.39,6.564412629583421e-06,1.594823485611587e-05,1.2880039546377825e-05
13.4,3.149468189618914e-06,1.6643408677069243e-05,1.4547924129249309e-05
13.41,5.611587907516112e-06,1.3051219085021918e-05,1.008632019536861e-05
13.42,-2.722642759322328e-06,1.1791196554311692e-05,6.963804520604736e-06
13.43,-1.704858605389922e-06,1.1572407201276096e-05,8.668629799227192e-06
13.44,2.903229506431358e-06,8.924765936384146e-06,9.488656753533714e-06
13.450000000000001,4.067935492603502e-06,1.438440940282545e-05,1.3800177396704033e-05
13.46,1.3160005500514148e-05,2.0499574470607448e-05,2.1581391004880006e-05
13.47,9.138802670542479e-06,1.7677617584907514e-05,2.2320791280069642e-05
13.48,1.3494797692256867e-05,1.2992629236996093e-05,1.82477306633532e-05
13.49,1.2621521759967274e-05,4.7307948557404145e-06,2.55640972188601e-05
13.5,1.354319175393162e-05,-4.442313987976915e-06,2.6278629662079694e-05
13.51,1.5375956209006894e-05,-7.072092084140932e-06,2.5677470385922797e-05
13.52,1.2436844864145415e-05,3.810197333449279e-06,2.85766786192126e-05
13.530000000000001,1.175677458412112e-05,5.984327224276792e-07,2.3590403058794873e-05
13.540000000000001,1.1147203048083649e-05,7.431667900252739e-06,2.4754335893726137e-05
13.55,1.2369868948250895e-05,7.64788862518004e-06,2.853346161049522e-05
13.56,9.748194864366217e-06,6.5406398199514995e-06,2.966653021822074e-05
13.57,2.0145882652418587e-06,8.49405817465263e-06,3.385206115994844e-05
13.58,-5.968733883990875e-06,1.567722290525751e-05,3.0144076568931386e-05
13.59,-1.1552612805622556e-05,1.0574965050067346e-05,2.1651400349824584e-05
13.6,-1.2539108472454632e-05,1.1182631433929732e-05,1.933082632834978e-05
13.61,-1.1112231800647087e-05,9.156356252475602e-06,2.139550923658773e-05
13.620000000000001,-1.774449629279329e-05,1.0625789532103989e-05,1.2520381926773773e-05
13.63,-1.1808284669010858e-05,4.634154307583117e-06,1.6375895881899825e-05
13.64,-6.45769065306721e-06,4.767440289464731e-06,1.1465801440227265e-05
13.65,-1.3888519797621415e-05,7.915873624876737e-06,2.0135744257808895e-05
13.66,-9.067059467051671e-06,1.0550085955233107e-05,2.7003245407062224e-05
13.67,-9.510588156666356e-06,1.3531583641468962e-05,3.4702019673963604e-05
13.68,-9.897472793499137e-06,1.2032722317718414e-05,4.147856967843836e-05
13.69,-1.2805214149860936e-05,1.436651592710157e-05,3.291512141264554e-05
13.700000000000001,-1.9482703873840185e-05,9.561040544217162e-06,2.7027603342899713e-05
13.71,-2.2865441128467944e-05,7.690999949270136e-06,2.3362230348411014e-05
13.72,-2.248817817890529e-05,9.151006299282714e-06,2.1468050721533353e-05
13.73,-2.2695524759395428e-05,1.214636660012329e-05,1.8711544789223595e-05
13.74,-2.518176207187772e-05,9.210225143026826e-06,2.1654247937264103e-05
13.75,-2.813340901413795e-05,1.9582799532434362e-05,2.1081963085058938e-05
13.76,-2.6688328570599286e-05,1.3867484517980334e-05,1.6142484179115016e-05
13.77,-2.7815516002541558e-05,1.3113968968800336e-05,1.3856307573444887e-05
13.780000000000001,-2.2705537042036354e-05,9.392464472676533e-06,1.6829326596362846e-05
13.790000000000001,-2.27094815390175e-05,1.0556574510574993e-05,2.3717472863385285e-05
13.8,-2.1624619121251904e-05,1.8291001672654424e-05,1.9635691431960495e-05
13.81,-2.6399515490156287e-05,1.3289556224537083e-05,1.9950163827227958e-05
13.82,-2.383421664665057e-05,1.3517524929923098e-05,1.764021224730725e-05
13.83,-2.1791401759025528e-05,1.8907380342333695e-05,1.2285146735809377e-05
13.84,-2.5025774821725347e-05,2.41466990053334e-05,1.3082592326926117e-05
13.85,-2.8210369344369958e-05,1.8273932867700743e-05,1.2126751755467171e-05
13.86,-3.348268830199625e-05,2.2302379021180056e-05,7.680265509039787e-06
13.870000000000001,-3.816006441449474e-05,2.8266960211201644e-05,5.446926602329851e-06
13.88,-4.045186765454248e-05,2.6504018051391693e-05,8.472453408078411e-06
13.89,-3.595742915460639e-05,2.7515849579293567e-05,1.0167858753364047e-05
13.9,-4.303289371766154e-05,2.9938284131050716e-05,1.1415601329326682e-05
13.91,-4.845171059882192e-05,3.241594019518069e-05,1.1344322846696385e-05
13.92,-5.1746678396288596e-05,3.229102960209238e-05,3.8431848883295205e-06
13.93,-4.895854767833265e-05,3.216773513517033e-05,1.1967277968044894e-06
13.94,-5.757128110761483e-05,3.244913801580497e-05,-4.9298188389356755e-06
13.950000000000001,-6.043233791349399e-05,3.659593621824338e-05,-1.5825955714085164e-05
13.96,-5.841825276302751e-05,4.018051938856805e-05,-2.3594520456866933e-05
13.97,-5.764697773442582e-05,3.967786435442341e-05,-2.4321350845588336e-05
13.98,-5.851825196292879e-05,4.207564579647643e-05,-2.591779641397588e-05
13.99,-5.443813031317542e-05,4.863682713444335e-05,-1.8325662365910375e-05
14.0,-5.2405306416518465e-05,4.7942244711734264e-05,-1.908539125897537e-05
14.01,-5.981398081123494e-05,4.263153966503914e-05,-1.984037644024229e-05
14.02,-6.08492838433824e-05,3.969974715100112e-05,-2.3650184690804102e-05
14.030000000000001,-5.85915893184884e-05,3.998031740925119e-05,-2.612497446411617e-05
14.040000000000001,-6.353456206628561e-05,3.949487092133594e-05,-2.9458465240167675e-05
14.05,-6.381766996691244e-05,3.647652096368085e-05,-3.583067901676187e-05
14.06,-6.208022053807572e-05,3.354149418517364e-05,-3.735526087648717e-05
14.07,-6.444391241169065e-05,3.897303411016672e-05,-3.799616984340316e-05
14.08,-5.9948485186005544e-05,3.6090682531731743e-05,-4.1692614166179475e-05
14.09,-5.693582072103278e-05,3.410713784172732e-05,-3.880982700236862e-05
14.1,-5.364510418138465e-05,3.474867103887364e-05,-4.2938267625136375e-05
14.11,-5.6196092446151444e-05,4.322884895783159e-05,-4.135893287129119e-05
14.120000000000001,-5.318948888585242e-05,4.5498826097620056e-05,-3.061084792530494e-05
14.13,-4.859707509465612e-05,5.1201168389038024e-05,-3.4790482591283454e-05
14.14,-5.5983659104554764e-05,5.505915458487616e-05,-2.976540832848348e-05
14.15,-5.560893362329505e-05,5.4449766032922045e-05,-3.3513245142531175e-05
14.16,-4.9704444284574615e-05,5.681562423918906e-05,-3.199275978977538e-05
14.17,-4.5764169417974805e-05,5.471416494325959e-05,-3.4852535650375954e-05
14.18,-5.125342258872766e-05,5.212601640602089e-05,-4.119106910274013e-05
14.19,-4.693110088276214e-05,5.6505085347712054e-05,-4.355633441134658e-05
14.200000000000001,-4.9954915135087484e-05,5.60284937406066e-05,-4.590683111360881e-05
14.21,-4.59072117174908e-05,5.293481882889958e-05,-4.9990958373489415e-05
14.22,-4.624896102098946e-05,5.600584683476056e-05,-5.230127758364363e-05
14.23,-3.9205509826855214e-05,5.648650038656942e-05,-5.284886431885849e-05
14.24,-4.6731456457834025e-05,4.8299757122977885e-05,-5.383010868538941e-05
14.25,-4.693731934145169e-05,5.469153404595955e-05,-5.567937968256704e-05
14.26,-4.298420285385843e-05,6.292308799724796e-05,-5.270925980678051e-05
14.27,-4.238463452915608e-05,6.121007280822228e-05,-6.024752691790153e-05
14.280000000000001,-3.9492184294745216e-05,5.5325419681381407e-05,-6.0745497642640355e-05
14.290000000000001,-4.049686364630805e-05,5.581440868187228e-05,-6.0803282324015634e-05
14.3,-3.843770575364792e-05,5.654803228999032e-05,-6.260901315000663e-05
14.31,-4.4754268332606066e-05,5.668086840198464e-05,-6.440346907688352e-05
14.32,-4.327855017486987e-05,6.192924285886741e-05,-6.094179965617211e-05
14.33,-4.198229274812933e-05,6.442465185308361e-05,-6.493204927323849e-05
14.34,-4.5290280834995634e-05,5.8970346646267497e-05,-6.583784679609998e-05
14.35,-4.842037947621535e-05,5.832225745310974e-05,-6.23672211877648e-05
14.36,-4.9679071675586226e-05,6.029607283720402e-05,-6.372611011501611e-05
14.370000000000001,-5.52498529907397e-05,6.228398326706609e-05,-6.813605136471977e-05
14.38,-6.209795710489706e-05,6.0820173606882204e-05,-7.820045473259034e-05
14.39,-6.633226066414453e-05,6.163887338488143e-05,-7.596386778861358e-05
14.4,-6.801836893144126e-05,6.431915686926124e-05,-7.505247620137457e-05
14.41,-7.071672856971174e-05,6.013792151069443e-05,-7.108723813914961e-05
14.42,-7.053379083353155e-05,5.528672711483405e-05,-7.326583316172453e-05
14.43,-6.971783816842038e-05,5.897753119397044e-05,-7.630497861325715e-05
14.44,-7.181270363090783e-05,5.676208629898878e-05,-7.320607345908683e-05
14.450000000000001,-7.11597553594179e-05,5.788389880880714e-05,-7.01265177242622e-05
14.46,-7.174957786227239e-05,5.579333330388264e-05,-6.925157427875189e-05
14.47,-7.098981090974389e-05,5.447077199472505e-05,-7.318993805038561e-05
14.48,-6.761356657028318e-05,5.3937278909728614e-05,-7.448125043798318e-05
14.49,-7.172385600643387e-05,4.8093886296893544e-05,-7.139373255753715e-05
14.5,-7.500132198444933e-05,4.967313296360742e-05,-6.482887909588458e-05
14.51,-7.311013009923364e-05,4.510253098391147e-05,-6.61723975458933e-05
14.52,-6.348766612928224e-05,4.405844000743256e-05,-6.794460386668849e-05
14.530000000000001,-5.931988056726103e-05,4.959964396543537e-05,-7.18911283006586e-05
14.540000000000001,-5.622508942267521e-05,5.296371221991814e-05,-7.18793201836926e-05
14.55,-5.9462394888590334e-05,4.893846116035948e-05,-7.143050905869034e-05
14.56,-6.289178294015037e-05,4.982621041366804e-05,-7.011034681469752e-05
14.57,-5.866097009420415e-05,5.386486894635742e-05,-7.885119256169397e-05
14.58,-5.338792263953924e-05,4.6626956817762286e-05,-8.010715633998861e-05
14.59,-5.58323505656534e-05,4.611756828661736e-05,-7.91698942521497e-05
14.6,-5.983634149752904e-05,3.351371988358521e-05,-8.61058656577305e-05
14.61,-5.665565923448265e-05,3.7313020097310474e-05,-8.775360833271498e-05
14.620000000000001,-5.464435608905179e-05,3.557007559172404e-05,-8.72056788923954e-05
14.63,-5.8605420935866017e-05,4.4063868333581066e-05,-8.62240939605945e-05
14.64,-5.4952363014292886e-05,3.9573769759741105e-05,-9.136771232251226e-05
14.65,-5.465757409256777e-05,3.923393317955787e-05,-9.779044438322195e-05
14.66,-5.419915370837596e-05,3.734225019068084e-05,-9.674276866904195e-05
14.67,-5.226044094774275e-05,3.653543435732427e-05,-8.87084067952985e-05
14.68,-4.840501347382547e-05,4.2054937207414175e-05,-8.247251805209385e-05
14.69,-3.957462799453083e-05,4.3810549175718405e-05,-8.41429471801812e-05
14.700000000000001,-3.5403299810239114e-05,4.794564917968096e-05,-7.924679516612642e-05
14.71,-3.759555342795025e-05,4.439221066465325e-05,-7.918905860809305e-05
14.72,-4.1287206706299964e-05,4.499770886341056e-05,-7.694629886759585e-05
14.73,-4.382792404099199e-05,4.099181994601852e-05,-7.34063126022808e-05
