t,Vx,Vy,Vz
60.25,0.548763856393734,0.4495500710506008,-7.062914440621042
60.26,0.5489204038552022,0.4472468038598472,-7.058678050307798
60.27,0.5490753091582661,0.4449643470400271,-7.05451378386655
60.28,0.5492285898229274,0.44270247723264017,-7.050420366824124
60.29,0.5493802631185167,0.44046097428698056,-7.0463965485989375
60.300000000000004,0.5495303460686507,0.4382396211967488,-7.042441102009565
60.31,0.5496788554561151,0.43603820403764365,-7.038552822790168
60.32,0.5498258078275806,0.43385651190705726,-7.034730529121632
60.33,0.5499712194982153,0.4316943368651167,-7.030973061172547
60.34,0.5501151065561896,0.42955147387706066,-7.027279280649955
60.35,0.5502574848670558,0.42742772075723995,-7.023648070362119
60.36,0.550398370078007,0.4253228781146522,-7.020078333792795
60.370000000000005,0.5505377776215743,0.4232367493056539,-7.016568994727789
60.38,0.5506757227207263,0.4211691403687254,-7.013118996749451
60.39,0.5508122203933321,0.4191198599673713,-7.0097273027928715
60.4,0.5509472854528467,0.41708871938137765,-7.006392895056038
60.410000000000004,0.5510809325159136,0.41507553240950934,-7.003114774258028
60.42,0.5512131760056505,0.41308011532749306,-6.999891959308418
60.43,0.5513440301510958,0.4111022868950848,-6.996723487331089
60.44,0.5514735089940227,0.40914186826887977,-6.993608412998863
60.45,0.5516016263933999,0.40719868294520534,-6.990545808089838
60.46,0.5517283960278211,0.40527255672904633,-6.987534761236041
60.47,0.5518538313968117,0.40336331771729816,-6.984574377773114
60.480000000000004,0.5519779458257893,0.4014707962352754,-6.98166377925037
60.49,0.5521007524694109,0.399594824793867,-6.9788021030928515
60.5,0.5522222643136628,0.3977352380627583,-6.975988502378969
60.51,0.5523424941801891,0.39589187281503574,-6.973222145412335
60.52,0.552461454728283,0.3940645679016633,-6.970502215509459
60.53,0.5525791584568107,0.3922531642268493,-6.967827910793276
60.54,0.5526956177084394,0.39045750469390905,-6.965198443774523
60.550000000000004,0.5528108446722689,0.3886774341715566,-6.962613041081623
60.56,0.5529248513856737,0.3869127994703018,-6.960070943262599
60.57,0.5530376497374615,0.3851634493019965,-6.957571404466541
60.58,0.553149251470627,0.3834292342445601,-6.95511369216309
60.59,0.5532596681840046,0.38171000672079397,-6.952697086962262
60.6,0.553368911334285,0.38000562097254115,-6.950320882400858
60.61,0.5534769922430757,0.37831593297028987,-6.9479843842730675
60.620000000000005,0.5535839220907018,0.3766408004924679,-6.945686911163268
60.63,0.5536897119259091,0.3749800830012333,-6.94342779353657
60.64,0.5537943726657273,0.3733336416441822,-6.941206373724864
60.65,0.5538979150957476,0.3717013392507491,-6.939022005870545
60.660000000000004,0.5540003498740514,0.3700830402818993,-6.93687405554373
